,source,target,resource
5306,73.0,252.0,11.51712
5307,252.0,73.0,11.51712
5308,44.0,277.0,11.51784
5309,277.0,44.0,11.51784
5310,1249.0,1233.0,12.350399999999999
5311,1233.0,1249.0,12.350399999999999
5312,1233.0,58.0,11.276399999999999
5313,58.0,1233.0,11.276399999999999
5314,2026.0,2027.0,8.7348
5315,2027.0,2026.0,8.7348
5316,1973.0,2028.0,8.771999999999998
5317,2028.0,1973.0,8.771999999999998
5318,130.0,2029.0,8.6472
5319,2029.0,130.0,8.6472
